timestamp,flowRate,rpm,vibration,suctionPressure,dischargePressure,motorTemp,status,faultType
2026-05-01T05:18:39Z,217.1,2760.0,3.2,1.3,8.7,47.2,RUNNING,
2026-05-01T05:18:40Z,217.4,2749.0,3.0,1.3,8.7,46.7,RUNNING,
2026-05-01T05:18:41Z,213.2,2712.9,3.1,1.4,8.6,46.5,RUNNING,
2026-05-01T05:18:42Z,209.2,2657.0,3.2,1.4,8.5,46.0,RUNNING,
2026-05-01T05:18:43Z,211.9,2667.4,3.1,1.4,8.4,45.5,RUNNING,
2026-05-01T05:18:44Z,208.6,2643.6,3.1,1.4,8.3,45.5,RUNNING,
2026-05-01T05:18:45Z,208.4,2659.6,3.0,1.4,8.3,45.4,RUNNING,
2026-05-01T05:18:46Z,211.1,2666.5,3.1,1.4,8.4,45.6,RUNNING,
2026-05-01T05:18:47Z,211.0,2653.8,3.1,1.4,8.4,45.6,RUNNING,
2026-05-01T05:18:48Z,211.7,2688.4,3.1,1.4,8.5,46.2,RUNNING,
2026-05-01T05:18:49Z,211.5,2694.6,3.1,1.4,8.4,46.0,RUNNING,
2026-05-01T05:18:50Z,212.3,2684.6,3.1,1.4,8.3,45.8,RUNNING,
2026-05-01T05:18:51Z,211.9,2684.3,3.1,1.4,8.5,45.9,RUNNING,
2026-05-01T05:18:52Z,211.0,2671.6,3.1,1.4,8.3,45.4,RUNNING,
2026-05-01T05:18:53Z,210.6,2670.1,3.1,1.4,8.4,45.9,RUNNING,
2026-05-01T05:18:54Z,210.2,2660.9,3.0,1.4,8.5,45.6,RUNNING,
2026-05-01T05:18:55Z,203.3,2623.7,3.0,1.5,8.3,44.9,RUNNING,
2026-05-01T05:18:56Z,205.2,2626.7,3.1,1.5,8.3,45.1,RUNNING,
2026-05-01T05:18:57Z,208.0,2636.5,3.0,1.4,8.3,45.1,RUNNING,
2026-05-01T05:18:58Z,207.2,2631.9,3.0,1.4,8.3,45.2,RUNNING,
2026-05-01T05:18:59Z,210.3,2665.2,3.0,1.4,8.3,45.6,RUNNING,
2026-05-01T05:19:00Z,205.7,2642.9,3.1,1.4,8.3,45.2,RUNNING,
2026-05-01T05:19:01Z,204.5,2611.3,3.0,1.5,8.2,44.6,RUNNING,
2026-05-01T05:19:02Z,205.7,2614.9,3.0,1.5,8.3,44.8,RUNNING,
2026-05-01T05:19:03Z,204.7,2627.6,3.0,1.4,8.2,45.0,RUNNING,
2026-05-01T05:19:04Z,208.2,2653.1,3.1,1.4,8.3,45.5,RUNNING,
2026-05-01T05:19:05Z,212.1,2677.1,3.0,1.4,8.4,46.2,RUNNING,
2026-05-01T05:19:06Z,205.9,2638.8,3.0,1.4,8.2,45.1,RUNNING,
2026-05-01T05:19:07Z,206.2,2628.0,2.9,1.4,8.2,44.8,RUNNING,
2026-05-01T05:19:08Z,204.8,2602.9,2.8,1.5,8.2,44.6,RUNNING,
2026-05-01T05:19:09Z,205.1,2609.9,3.0,1.5,8.2,44.8,RUNNING,
2026-05-01T05:19:10Z,202.8,2589.2,3.0,1.5,8.1,44.7,RUNNING,
2026-05-01T05:19:11Z,205.9,2617.6,3.1,1.4,8.2,44.9,RUNNING,
2026-05-01T05:19:12Z,202.1,2573.9,2.8,1.5,7.9,44.3,RUNNING,
2026-05-01T05:19:13Z,202.3,2567.7,3.0,1.5,8.0,44.2,RUNNING,
2026-05-01T05:19:14Z,201.1,2573.5,2.9,1.5,8.0,43.8,RUNNING,
2026-05-01T05:19:15Z,202.7,2597.6,2.8,1.5,8.1,44.6,RUNNING,
2026-05-01T05:19:16Z,201.1,2586.0,3.1,1.4,8.1,44.3,RUNNING,
2026-05-01T05:19:17Z,200.2,2569.4,2.9,1.5,8.1,44.1,RUNNING,
2026-05-01T05:19:18Z,204.2,2591.6,3.0,1.5,8.1,44.7,RUNNING,
2026-05-01T05:19:19Z,204.5,2605.7,3.0,1.5,8.2,44.6,RUNNING,
2026-05-01T05:19:20Z,204.7,2571.6,3.0,1.5,8.1,44.2,RUNNING,
2026-05-01T05:19:21Z,203.6,2594.9,3.0,1.5,8.1,44.6,RUNNING,
2026-05-01T05:19:22Z,203.5,2581.5,3.1,1.5,8.1,44.2,RUNNING,
2026-05-01T05:19:23Z,207.3,2637.9,3.0,1.4,8.3,45.3,RUNNING,
2026-05-01T05:19:24Z,208.1,2636.0,3.1,1.5,8.3,45.0,RUNNING,
2026-05-01T05:19:25Z,209.8,2660.7,3.1,1.4,8.4,45.6,RUNNING,
2026-05-01T05:19:26Z,208.3,2649.5,3.1,1.4,8.3,45.3,RUNNING,
2026-05-01T05:19:27Z,210.5,2662.2,3.0,1.4,8.4,45.6,RUNNING,
2026-05-01T05:19:28Z,212.8,2683.3,3.1,1.4,8.7,45.9,RUNNING,
2026-05-01T05:19:29Z,209.7,2657.4,3.0,1.4,8.4,45.6,RUNNING,
2026-05-01T05:19:30Z,205.4,2626.5,3.0,1.4,8.2,45.0,RUNNING,
2026-05-01T05:19:31Z,204.2,2601.6,3.0,1.4,8.2,45.0,RUNNING,
2026-05-01T05:19:32Z,203.5,2607.8,3.0,1.5,8.3,44.7,RUNNING,
2026-05-01T05:19:33Z,204.1,2593.7,2.9,1.5,8.1,44.3,RUNNING,
2026-05-01T05:19:34Z,201.6,2561.8,3.0,1.5,8.2,44.2,RUNNING,
2026-05-01T05:19:35Z,202.9,2579.0,3.0,1.5,8.1,44.4,RUNNING,
2026-05-01T05:19:36Z,203.6,2605.1,2.9,1.4,8.2,44.8,RUNNING,
2026-05-01T05:19:37Z,203.9,2614.5,3.0,1.5,8.2,44.9,RUNNING,
2026-05-01T05:19:38Z,203.2,2612.8,3.0,1.5,8.1,44.7,RUNNING,
2026-05-01T05:19:39Z,204.1,2599.8,3.0,1.4,8.1,44.9,RUNNING,
2026-05-01T05:19:40Z,209.7,2631.1,3.0,1.4,8.2,45.4,RUNNING,
2026-05-01T05:19:41Z,207.5,2641.2,3.1,1.4,8.3,44.9,RUNNING,
2026-05-01T05:19:42Z,207.3,2618.7,3.0,1.4,8.3,45.0,RUNNING,
2026-05-01T05:19:43Z,204.3,2620.6,2.9,1.5,8.2,44.8,RUNNING,
2026-05-01T05:19:44Z,203.4,2585.7,2.9,1.5,8.0,44.4,RUNNING,
2026-05-01T05:19:45Z,199.0,2550.6,2.9,1.5,8.0,44.0,RUNNING,
2026-05-01T05:19:46Z,199.6,2559.8,2.9,1.5,8.0,44.0,RUNNING,
2026-05-01T05:19:47Z,201.8,2571.2,2.8,1.5,8.0,44.3,RUNNING,
2026-05-01T05:19:48Z,200.7,2552.1,2.9,1.5,8.0,44.0,RUNNING,
2026-05-01T05:19:49Z,199.2,2547.9,2.8,1.5,8.0,43.9,RUNNING,
2026-05-01T05:19:50Z,198.0,2544.5,2.8,1.5,7.9,43.8,RUNNING,
2026-05-01T05:19:51Z,197.2,2540.9,2.8,1.5,7.9,43.3,RUNNING,
2026-05-01T05:19:52Z,196.2,2513.9,2.9,1.5,7.8,43.2,RUNNING,
2026-05-01T05:19:53Z,194.2,2481.9,2.8,1.6,7.7,42.8,RUNNING,
2026-05-01T05:19:54Z,189.7,2448.0,2.8,1.6,7.6,42.2,RUNNING,
2026-05-01T05:19:55Z,191.4,2468.1,2.8,1.6,7.6,42.5,RUNNING,
2026-05-01T05:19:56Z,190.5,2473.3,2.8,1.6,7.7,42.7,RUNNING,
2026-05-01T05:19:57Z,190.9,2467.4,2.7,1.6,7.6,42.5,RUNNING,
2026-05-01T05:19:58Z,190.5,2461.4,2.7,1.6,7.7,42.6,RUNNING,
2026-05-01T05:19:59Z,190.2,2457.9,2.7,1.6,7.5,42.2,RUNNING,
2026-05-01T05:20:00Z,189.4,2435.6,2.7,1.6,7.6,42.2,RUNNING,
2026-05-01T05:20:01Z,187.2,2418.0,2.8,1.7,7.4,42.0,RUNNING,
2026-05-01T05:20:02Z,185.7,2405.7,2.6,1.7,7.4,41.6,RUNNING,
2026-05-01T05:20:03Z,181.6,2384.7,2.6,1.7,7.4,41.0,RUNNING,
2026-05-01T05:20:04Z,182.5,2389.7,2.6,1.7,7.4,41.4,RUNNING,
2026-05-01T05:20:05Z,188.4,2402.0,2.7,1.6,7.4,41.8,RUNNING,
2026-05-01T05:20:06Z,182.7,2370.4,2.6,1.7,7.3,40.9,RUNNING,
2026-05-01T05:20:07Z,180.0,2361.6,2.6,1.7,7.3,40.8,RUNNING,
2026-05-01T05:20:08Z,181.6,2392.2,2.7,1.6,7.3,41.1,RUNNING,
2026-05-01T05:20:09Z,183.2,2388.6,2.7,1.7,7.3,41.2,RUNNING,
2026-05-01T05:20:10Z,184.8,2383.6,2.7,1.7,7.4,41.3,RUNNING,
2026-05-01T05:20:11Z,183.3,2385.3,2.6,1.7,7.2,41.4,RUNNING,
2026-05-01T05:20:12Z,184.2,2402.2,2.7,1.7,7.4,41.3,RUNNING,
2026-05-01T05:20:13Z,187.7,2410.1,2.7,1.7,7.4,41.7,RUNNING,
2026-05-01T05:20:14Z,184.2,2400.2,2.7,1.7,7.4,41.6,RUNNING,
2026-05-01T05:20:15Z,183.7,2399.7,2.7,1.7,7.4,41.5,RUNNING,
2026-05-01T05:20:16Z,183.0,2384.8,2.7,1.6,7.3,41.4,RUNNING,
2026-05-01T05:20:17Z,186.2,2409.8,2.7,1.6,7.5,41.6,RUNNING,
2026-05-01T05:20:18Z,183.3,2377.9,2.7,1.7,7.3,41.4,RUNNING,
2026-05-01T05:20:19Z,186.5,2427.5,2.8,1.7,7.5,41.9,RUNNING,
2026-05-01T05:20:20Z,187.4,2440.2,2.8,1.6,7.5,42.0,RUNNING,
2026-05-01T05:20:21Z,187.2,2426.1,2.6,1.6,7.5,41.9,RUNNING,
2026-05-01T05:20:22Z,186.3,2421.9,2.7,1.6,7.5,41.8,RUNNING,
2026-05-01T05:20:23Z,187.6,2438.9,2.7,1.6,7.5,42.3,RUNNING,
2026-05-01T05:20:24Z,190.8,2450.3,2.7,1.6,7.6,42.1,RUNNING,
2026-05-01T05:20:25Z,189.5,2442.0,2.8,1.7,7.5,42.2,RUNNING,
2026-05-01T05:20:26Z,187.6,2437.4,2.7,1.6,7.5,42.0,RUNNING,
2026-05-01T05:20:27Z,188.2,2450.0,2.7,1.6,7.6,42.1,RUNNING,
2026-05-01T05:20:28Z,187.1,2438.2,2.7,1.6,7.5,42.1,RUNNING,
2026-05-01T05:20:29Z,188.9,2445.1,2.7,1.6,7.6,42.4,RUNNING,
2026-05-01T05:20:30Z,192.1,2458.2,2.8,1.6,7.6,42.7,RUNNING,
2026-05-01T05:20:31Z,191.4,2463.4,2.6,1.6,7.6,42.4,RUNNING,
2026-05-01T05:20:32Z,189.7,2451.4,2.8,1.6,7.6,42.3,RUNNING,
2026-05-01T05:20:33Z,183.3,2405.4,2.7,1.7,7.4,41.7,RUNNING,
2026-05-01T05:20:34Z,185.8,2423.8,2.7,1.6,7.4,41.9,RUNNING,
2026-05-01T05:20:35Z,189.1,2447.2,2.7,1.6,7.6,42.4,RUNNING,
2026-05-01T05:20:36Z,188.2,2444.2,2.6,1.6,7.5,42.1,RUNNING,
2026-05-01T05:20:37Z,189.0,2469.1,2.7,1.6,7.7,42.6,RUNNING,
2026-05-01T05:20:38Z,188.3,2446.1,2.7,1.6,7.6,42.5,RUNNING,
2026-05-01T05:20:39Z,188.7,2448.4,2.7,1.6,7.5,41.8,RUNNING,
2026-05-01T05:20:40Z,188.6,2448.5,2.7,1.6,7.6,42.2,RUNNING,
2026-05-01T05:20:41Z,191.7,2445.7,2.8,1.6,7.6,42.3,RUNNING,
2026-05-01T05:20:42Z,189.2,2446.2,2.6,1.6,7.5,42.4,RUNNING,
2026-05-01T05:20:43Z,188.6,2426.8,2.8,1.6,7.5,42.1,RUNNING,
2026-05-01T05:20:44Z,185.9,2409.6,2.7,1.6,7.4,41.9,RUNNING,
2026-05-01T05:20:45Z,188.6,2442.4,2.8,1.6,7.5,42.2,RUNNING,
2026-05-01T05:20:46Z,193.2,2482.2,2.7,1.6,7.7,43.0,RUNNING,
2026-05-01T05:20:47Z,191.7,2473.6,2.7,1.6,7.7,42.8,RUNNING,
2026-05-01T05:20:48Z,188.3,2441.1,2.8,1.6,7.7,42.3,RUNNING,
2026-05-01T05:20:49Z,190.3,2437.5,2.7,1.6,7.6,42.2,RUNNING,
2026-05-01T05:20:50Z,194.3,2481.9,2.8,1.6,7.8,42.9,RUNNING,
2026-05-01T05:20:51Z,190.4,2469.6,2.7,1.6,7.7,42.4,RUNNING,
2026-05-01T05:20:52Z,190.3,2465.0,2.8,1.6,7.6,42.7,RUNNING,
2026-05-01T05:20:53Z,192.8,2475.9,2.7,1.6,7.7,42.8,RUNNING,
2026-05-01T05:20:54Z,187.2,2443.6,2.8,1.6,7.6,42.3,RUNNING,
2026-05-01T05:20:55Z,184.1,2394.4,2.6,1.7,7.3,41.5,RUNNING,
2026-05-01T05:20:56Z,179.8,2358.6,2.7,1.7,7.3,41.2,RUNNING,
2026-05-01T05:20:57Z,180.5,2335.5,2.6,1.7,7.2,40.9,RUNNING,
2026-05-01T05:20:58Z,175.2,2314.7,2.5,1.7,7.0,40.2,RUNNING,
2026-05-01T05:20:59Z,179.8,2330.1,2.5,1.7,7.1,40.8,RUNNING,
2026-05-01T05:21:00Z,178.9,2338.1,2.6,1.7,7.1,40.9,RUNNING,
2026-05-01T05:21:01Z,179.5,2344.9,2.5,1.7,7.2,40.6,RUNNING,
2026-05-01T05:21:02Z,176.7,2316.3,2.6,1.7,7.2,40.3,RUNNING,
2026-05-01T05:21:03Z,178.5,2306.9,2.4,1.7,7.0,40.2,RUNNING,
2026-05-01T05:21:04Z,179.4,2338.9,2.6,1.7,7.0,40.4,RUNNING,
2026-05-01T05:21:05Z,177.6,2325.4,2.5,1.7,7.1,40.4,RUNNING,
2026-05-01T05:21:06Z,177.4,2327.3,2.5,1.7,7.1,40.8,RUNNING,
2026-05-01T05:21:07Z,174.6,2307.9,2.5,1.7,7.0,40.1,RUNNING,
2026-05-01T05:21:08Z,172.6,2280.3,2.5,1.7,7.0,39.6,RUNNING,
2026-05-01T05:21:09Z,172.8,2266.9,2.4,1.8,7.0,39.7,RUNNING,
2026-05-01T05:21:10Z,170.3,2259.5,2.3,1.8,6.7,39.2,RUNNING,
2026-05-01T05:21:11Z,170.8,2251.9,2.4,1.8,6.8,39.2,RUNNING,
2026-05-01T05:21:12Z,167.6,2236.9,2.6,1.8,6.7,38.7,RUNNING,
2026-05-01T05:21:13Z,166.7,2225.1,2.4,1.8,6.7,39.1,RUNNING,
2026-05-01T05:21:14Z,167.1,2239.0,2.4,1.8,6.7,39.1,RUNNING,
2026-05-01T05:21:15Z,165.5,2202.7,2.3,1.9,6.6,38.5,RUNNING,
2026-05-01T05:21:16Z,163.3,2188.0,2.3,1.9,6.5,38.1,RUNNING,
2026-05-01T05:21:17Z,166.6,2203.1,2.4,1.8,6.6,38.7,RUNNING,
2026-05-01T05:21:18Z,168.5,2205.0,2.4,1.9,6.6,38.7,RUNNING,
2026-05-01T05:21:19Z,166.3,2216.3,2.4,1.8,6.7,38.6,RUNNING,
2026-05-01T05:21:20Z,172.4,2260.0,2.4,1.8,6.8,39.5,RUNNING,
2026-05-01T05:21:21Z,169.2,2225.5,2.3,1.8,6.7,38.9,RUNNING,
2026-05-01T05:21:22Z,171.3,2259.5,2.5,1.8,6.9,39.4,RUNNING,
2026-05-01T05:21:23Z,169.5,2242.4,2.4,1.8,6.9,39.1,RUNNING,
2026-05-01T05:21:24Z,167.9,2224.7,2.4,1.8,6.8,38.8,RUNNING,
2026-05-01T05:21:25Z,169.0,2250.2,2.4,1.8,6.9,39.1,RUNNING,
2026-05-01T05:21:26Z,173.7,2271.1,2.5,1.7,6.9,39.4,RUNNING,
2026-05-01T05:21:27Z,173.1,2285.5,2.5,1.8,7.0,39.8,RUNNING,
2026-05-01T05:21:28Z,176.9,2295.0,2.5,1.8,6.9,39.8,RUNNING,
2026-05-01T05:21:29Z,177.9,2316.6,2.5,1.7,7.0,40.1,RUNNING,
2026-05-01T05:21:30Z,175.6,2308.4,2.5,1.8,7.1,40.2,RUNNING,
2026-05-01T05:21:31Z,178.6,2339.8,2.6,1.7,7.1,40.4,RUNNING,
2026-05-01T05:21:32Z,178.9,2336.7,2.5,1.8,7.1,40.3,RUNNING,
2026-05-01T05:21:33Z,175.5,2301.7,2.4,1.8,7.0,39.9,RUNNING,
2026-05-01T05:21:34Z,174.9,2293.4,2.5,1.8,7.0,40.0,RUNNING,
2026-05-01T05:21:35Z,172.2,2269.2,2.4,1.8,6.9,39.5,RUNNING,
2026-05-01T05:21:36Z,173.8,2258.3,2.4,1.8,6.8,39.4,RUNNING,
2026-05-01T05:21:37Z,171.2,2287.6,2.4,1.8,6.8,39.6,RUNNING,
2026-05-01T05:21:38Z,170.3,2278.2,2.5,1.7,6.8,39.6,RUNNING,
2026-05-01T05:21:39Z,168.0,2229.6,2.4,1.8,6.7,39.1,RUNNING,
2026-05-01T05:21:40Z,169.4,2237.5,2.5,1.8,6.8,39.5,RUNNING,
2026-05-01T05:21:41Z,168.1,2249.6,2.3,1.8,6.8,39.0,RUNNING,
2026-05-01T05:21:42Z,165.1,2194.3,2.4,1.9,6.6,38.2,RUNNING,
2026-05-01T05:21:43Z,163.3,2198.6,2.4,1.9,6.6,38.5,RUNNING,
2026-05-01T05:21:44Z,168.0,2216.2,2.5,1.8,6.7,38.3,RUNNING,
2026-05-01T05:21:45Z,164.6,2189.2,2.4,1.9,6.6,38.6,RUNNING,
2026-05-01T05:21:46Z,165.6,2223.9,2.4,1.8,6.8,38.7,RUNNING,
2026-05-01T05:21:47Z,165.3,2198.4,2.2,1.8,6.5,38.6,RUNNING,
2026-05-01T05:21:48Z,166.2,2212.6,2.4,1.8,6.7,38.8,RUNNING,
2026-05-01T05:21:49Z,167.2,2220.1,2.4,1.8,6.7,38.6,RUNNING,
2026-05-01T05:21:50Z,166.5,2223.6,2.4,1.8,6.7,38.9,RUNNING,
2026-05-01T05:21:51Z,164.0,2203.9,2.4,1.9,6.7,38.6,RUNNING,
2026-05-01T05:21:52Z,165.0,2192.6,2.4,1.8,6.5,38.3,RUNNING,
2026-05-01T05:21:53Z,164.7,2206.3,2.2,1.8,6.6,38.3,RUNNING,
2026-05-01T05:21:54Z,161.8,2172.2,2.3,1.8,6.5,38.0,RUNNING,
2026-05-01T05:21:55Z,159.8,2169.5,2.3,1.9,6.5,38.1,RUNNING,
2026-05-01T05:21:56Z,160.3,2165.6,2.3,1.9,6.5,38.0,RUNNING,
2026-05-01T05:21:57Z,161.9,2138.9,2.2,1.9,6.4,37.5,RUNNING,
2026-05-01T05:21:58Z,159.2,2140.2,2.3,1.9,6.3,37.2,RUNNING,
2026-05-01T05:21:59Z,155.5,2109.6,2.2,2.0,6.2,36.9,RUNNING,
2026-05-01T05:22:00Z,157.0,2093.0,2.2,2.0,6.3,36.8,RUNNING,
2026-05-01T05:22:01Z,151.6,2068.4,2.1,2.0,6.0,36.5,RUNNING,
2026-05-01T05:22:02Z,155.9,2095.1,2.2,2.0,6.2,36.8,RUNNING,
2026-05-01T05:22:03Z,153.1,2069.1,2.2,2.0,6.1,36.7,RUNNING,
2026-05-01T05:22:04Z,151.7,2039.2,2.1,2.0,6.1,36.1,RUNNING,
2026-05-01T05:22:05Z,149.3,2019.8,2.0,2.0,5.9,35.4,RUNNING,
2026-05-01T05:22:06Z,149.3,2038.0,2.2,2.0,6.0,35.9,RUNNING,
2026-05-01T05:22:07Z,151.8,2037.1,2.1,2.0,6.0,35.9,RUNNING,
2026-05-01T05:22:08Z,149.7,2029.2,2.2,2.0,5.9,35.8,RUNNING,
2026-05-01T05:22:09Z,146.6,2008.6,2.1,2.0,5.8,35.6,RUNNING,
2026-05-01T05:22:10Z,148.1,2017.1,2.0,2.0,5.9,35.7,RUNNING,
2026-05-01T05:22:11Z,148.6,2025.1,2.1,2.0,6.0,35.7,RUNNING,
2026-05-01T05:22:12Z,147.2,2029.2,2.0,2.0,5.9,35.7,RUNNING,
2026-05-01T05:22:13Z,149.4,2049.3,2.1,2.0,6.0,35.9,RUNNING,
2026-05-01T05:22:14Z,153.1,2062.7,2.1,2.0,6.1,36.3,RUNNING,
2026-05-01T05:22:15Z,155.6,2098.7,2.2,1.9,6.2,36.7,RUNNING,
2026-05-01T05:22:16Z,152.9,2077.3,2.1,2.0,6.1,36.6,RUNNING,
2026-05-01T05:22:17Z,154.0,2080.5,2.1,2.0,6.1,36.8,RUNNING,
2026-05-01T05:22:18Z,153.1,2074.5,2.2,2.0,6.1,36.5,RUNNING,
2026-05-01T05:22:19Z,153.5,2064.9,2.1,1.9,6.1,36.1,RUNNING,
2026-05-01T05:22:20Z,154.6,2076.8,2.1,1.9,6.2,36.4,RUNNING,
2026-05-01T05:22:21Z,153.1,2067.5,2.2,2.0,6.1,36.2,RUNNING,
2026-05-01T05:22:22Z,152.8,2047.4,2.0,2.0,6.0,36.5,RUNNING,
2026-05-01T05:22:23Z,152.2,2067.2,2.1,2.0,6.1,36.6,RUNNING,
2026-05-01T05:22:24Z,150.4,2056.6,2.2,2.0,6.0,36.2,RUNNING,
2026-05-01T05:22:25Z,152.9,2074.7,2.3,2.0,6.2,36.4,RUNNING,
2026-05-01T05:22:26Z,154.5,2071.6,2.1,2.0,6.1,36.4,RUNNING,
2026-05-01T05:22:27Z,154.5,2093.9,2.1,2.0,6.2,36.8,RUNNING,
2026-05-01T05:22:28Z,152.0,2055.8,2.0,1.9,6.1,36.1,RUNNING,
2026-05-01T05:22:29Z,150.7,2067.5,2.2,2.0,6.1,36.1,RUNNING,
2026-05-01T05:22:30Z,147.5,2043.8,2.1,2.0,6.0,36.2,RUNNING,
2026-05-01T05:22:31Z,152.9,2063.0,2.2,2.0,6.1,36.4,RUNNING,
2026-05-01T05:22:32Z,155.0,2092.4,2.2,2.0,6.2,36.8,RUNNING,
2026-05-01T05:22:33Z,154.0,2078.1,2.1,1.9,6.2,36.8,RUNNING,
2026-05-01T05:22:34Z,154.8,2082.7,2.2,2.0,6.1,36.6,RUNNING,
2026-05-01T05:22:35Z,150.5,2042.3,2.1,2.0,6.1,36.1,RUNNING,
2026-05-01T05:22:36Z,151.4,2034.2,2.1,2.0,6.0,36.3,RUNNING,
2026-05-01T05:22:37Z,150.5,2051.4,2.2,2.0,6.0,36.1,RUNNING,
2026-05-01T05:22:38Z,151.0,2048.4,2.1,2.0,6.1,36.2,RUNNING,
2026-05-01T05:22:39Z,148.3,2025.6,2.1,2.0,5.9,35.8,RUNNING,
2026-05-01T05:22:40Z,144.5,2013.2,2.2,2.0,5.8,35.7,RUNNING,
2026-05-01T05:22:41Z,144.4,1996.6,2.1,2.0,5.8,35.4,RUNNING,
2026-05-01T05:22:42Z,147.0,2010.8,2.1,2.0,5.9,35.5,RUNNING,
2026-05-01T05:22:43Z,145.2,2006.8,2.0,2.0,5.9,35.1,RUNNING,
2026-05-01T05:22:44Z,143.9,1987.0,2.0,2.0,5.8,35.2,RUNNING,
2026-05-01T05:22:45Z,145.4,1982.6,2.0,2.0,5.8,35.0,RUNNING,
2026-05-01T05:22:46Z,143.4,1966.3,2.0,2.1,5.8,34.8,RUNNING,
2026-05-01T05:22:47Z,143.2,1961.8,1.9,2.1,5.8,35.0,RUNNING,
2026-05-01T05:22:48Z,145.7,1974.2,2.0,2.1,5.8,34.9,RUNNING,
2026-05-01T05:22:49Z,140.9,1947.5,1.9,2.1,5.7,34.6,RUNNING,
2026-05-01T05:22:50Z,144.1,1971.8,2.0,2.0,5.8,34.9,RUNNING,
2026-05-01T05:22:51Z,146.0,1993.2,2.0,2.1,5.9,35.3,RUNNING,
2026-05-01T05:22:52Z,146.4,1986.9,2.1,2.1,5.7,34.9,RUNNING,
2026-05-01T05:22:53Z,145.9,1979.8,2.1,2.0,5.8,34.7,RUNNING,
2026-05-01T05:22:54Z,145.9,1981.4,2.1,2.0,5.8,35.3,RUNNING,
2026-05-01T05:22:55Z,143.9,1965.7,2.0,2.1,5.7,34.7,RUNNING,
2026-05-01T05:22:56Z,142.7,1974.9,2.0,2.0,5.7,35.0,RUNNING,
2026-05-01T05:22:57Z,140.4,1949.9,2.0,2.0,5.7,34.4,RUNNING,
2026-05-01T05:22:58Z,142.6,1967.9,2.0,2.1,5.7,34.8,RUNNING,
2026-05-01T05:22:59Z,144.4,1971.2,1.9,2.1,5.6,34.5,RUNNING,
2026-05-01T05:23:00Z,143.5,1962.6,2.0,2.1,5.7,34.8,RUNNING,
2026-05-01T05:23:01Z,141.4,1963.3,2.1,2.1,5.7,34.6,RUNNING,
2026-05-01T05:23:02Z,145.4,1957.1,1.9,2.1,5.8,35.0,RUNNING,
2026-05-01T05:23:03Z,140.3,1946.6,2.0,2.1,5.6,34.7,RUNNING,
2026-05-01T05:23:04Z,137.6,1942.3,1.9,2.1,5.6,34.1,RUNNING,
2026-05-01T05:23:05Z,139.4,1941.3,1.9,2.1,5.5,34.3,RUNNING,
2026-05-01T05:23:06Z,140.4,1944.3,1.9,2.1,5.6,34.6,RUNNING,
2026-05-01T05:23:07Z,145.7,1982.4,2.1,2.0,5.7,35.1,RUNNING,
2026-05-01T05:23:08Z,145.1,1976.5,2.1,2.1,5.7,34.8,RUNNING,
2026-05-01T05:23:09Z,144.0,1998.7,2.0,2.1,5.9,35.3,RUNNING,
2026-05-01T05:23:10Z,144.9,1998.3,2.0,2.0,5.9,35.8,RUNNING,
2026-05-01T05:23:11Z,146.7,1991.9,1.9,2.0,5.8,35.2,RUNNING,
2026-05-01T05:23:12Z,149.9,1999.4,2.0,2.1,5.8,35.3,RUNNING,
2026-05-01T05:23:13Z,143.6,1983.9,2.1,2.1,5.8,35.1,RUNNING,
2026-05-01T05:23:14Z,141.0,1946.3,2.1,2.1,5.7,35.0,RUNNING,
2026-05-01T05:23:15Z,141.4,1963.7,2.1,2.1,5.6,34.7,RUNNING,
2026-05-01T05:23:16Z,139.8,1954.5,1.9,2.1,5.6,34.7,RUNNING,
2026-05-01T05:23:17Z,141.4,1934.0,2.0,2.1,5.7,34.4,RUNNING,
2026-05-01T05:23:18Z,140.2,1955.5,1.9,2.1,5.7,34.4,RUNNING,
2026-05-01T05:23:19Z,142.0,1953.9,2.0,2.1,5.7,35.1,RUNNING,
2026-05-01T05:23:20Z,144.4,1966.4,2.0,2.1,5.8,34.7,RUNNING,
2026-05-01T05:23:21Z,144.0,1961.2,2.1,2.1,5.8,34.6,RUNNING,
2026-05-01T05:23:22Z,144.2,1998.9,2.0,2.0,5.7,35.3,RUNNING,
2026-05-01T05:23:23Z,149.6,2030.2,2.0,2.0,6.0,35.7,RUNNING,
2026-05-01T05:23:24Z,147.9,2026.0,2.1,2.0,5.9,35.6,RUNNING,
2026-05-01T05:23:25Z,147.1,2027.3,2.1,2.0,5.9,35.7,RUNNING,
2026-05-01T05:23:26Z,146.1,1987.9,2.0,2.0,5.9,35.2,RUNNING,
2026-05-01T05:23:27Z,146.8,1996.8,2.0,2.0,5.8,35.5,RUNNING,
2026-05-01T05:23:28Z,143.3,1990.8,2.0,2.1,5.8,35.1,RUNNING,
2026-05-01T05:23:29Z,145.1,1991.0,2.1,2.1,5.8,35.3,RUNNING,
2026-05-01T05:23:30Z,146.4,2005.3,2.0,2.0,5.8,35.6,RUNNING,
2026-05-01T05:23:31Z,146.0,2007.0,2.1,2.0,5.9,35.9,RUNNING,
2026-05-01T05:23:32Z,147.6,1984.6,2.1,2.1,5.7,35.0,RUNNING,
2026-05-01T05:23:33Z,140.5,1957.6,2.0,2.1,5.7,34.9,RUNNING,
2026-05-01T05:23:34Z,141.1,1956.6,1.9,2.1,5.7,34.4,RUNNING,
